Chunk_ID,Chunk_Index,Content,Content_Length,Quality_Score,Reliability,Source_Type,Original_Content,Enhancement_Version,book_name,chunk_index,enhancementTimestamp,enhancementVersion,filename,grade,processing_method,publisher,qualityMetrics_chineseCharRatio,qualityMetrics_coherenceScore,qualityMetrics_lengthScore,qualityMetrics_ocrConfidence,semester,source,source_file,subject,total_chunks
义务教育教科书_·_数学五年级上册_chunk_71,71,"画面面 面面 面面 面以 面面 面面 面杰 马面 面面 面面 1 ERESRTsARE\nANEEEEEEENEESEEEEEEEE， ]\n全校园里 有一 块长 方形的 空地， 想种 上红 花 、 黄花 和绿 草。 一种 设计方案如\n右图。 引\n(1 ) 你能 分别 计算出红 花 、 黄花 、 绿 N\n草的 种植 面积吗 ? |\n(2 ) 请你 也设计一 种方案 , 用上 我们 “一一作一 一一\n学过 的图 形， 并计算出 每种 植物的 种植 面积。 100",230,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,71,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6626506024096386,0.7999999999999999,0.23,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_72,72,"国此 理和 复习全 国有琶\n@ 回忆下 面图 形面积计算公式的 推导过 程， 写出 计算公式。 h 7\n一 y\n1 ] a\n| s=\nb—> / ih 一\n5 站\nAL\n一 /\nSi=\n推导平行四 边形 、 三角形和 梯形面积计算公式都 用到 了转化的 方法。 我还 发现， 当梯形的 上底 和下 底已 纲一 相等时 就成 了平行四 边形 ; 当梯\n人 SN 好 xAE 形的 上底 为 0 时就 成了 三角形， 三多:\n人\ng 6 cm\n加计算右面图 形的 面积。 你能 想出 几种 方法 ? 2 二 RS\n| |\n[天色 cm—>\nWA 本右面是 由一 副七 巧板 拼出 的正方形， EON\n边长 为 12 cm。 你能 计算出 其中 每个 图形 和的 面积吗 ?\n101 4 练习二 二三\n@ 计算 下面 每个 图形 的面积。 20 局\n10 =\n18 cm 1.9 m\n\n中 5\n2.5 dm 36m\nO 计算每 个图 形的 面积。 本形 | 平和 mi 形 | 三 J 形 | 樟形\n机各 | I F\n© 右图 表示的 是教室一 面墙 的形状。 如果 砌这\n面墙 平均每 平方米 用砖 185 块， 一共 需要 用 8\n多少 块砖 ? 2\nO “一块地 的形状如 右图， 一台 收割 机作业宽度 200m\n是 1.8 m， 每小 时行 5 Km。 大约 多少 小时 可引信以 收割完 这块 地 ? "" 0 了\n© 鞠设法计算出 下面 每个 图形 的面积， 再比较它们的 面积。 你发 现了 什么 ?\n102",658,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,72,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6917960088691796,0.5,0.658,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_73,73,© 两艘 舰艇同时从 相距 948 km 的两 个港口相向而 行。 引一 般每 小时 行驶 38 km， 另一 般每 小时 行驶 41 km。 ”\n经过 几小 时两 艘舰艇相遇 ?\n@ 右图 是一 个火箭模型的 平面图， 计算 它的 面积。 有\nN~\n\n人 @@ 下图 中小 方格 的边 长是 1m， 请你 估计涂 色部 分的 面积。 和\nEPEEPEEETD 16 em\nCE\nEEC\nCHEEEEEDESEN\n国副 而卫 画面 芭国 国国 面同\nEAEEEEINENY\nEANLSNT SREYS\nEENEEEEED=EN 让\nEENEEEE=aEE 本\nED 067 和 TSNo6\n国面 面而 硬国 国硬 国国 加本 Lo\nCT\n:CD\n© 右图 是用 手工纸 剪的 一棵 小树， 它的 面积是 性多 少 ? (单位 : cm ) 5 [1\n((e]\n\n1 II 1\n本单元结束了， ”我的 收获 : ~\n你想 说些 什么 ?\n成长 小档案我 的括 间\n103 » » H\n\ (7) BEA) f——ETR [] set\n(1] 同学们 在长 100 巴的 小路 一边 植树， 每隔 5 m 栽一 棵 〈 两端 都要 栽 )。 一共 要栽 多少 棵树 ?\nV3 有\n? 3 心理\n« 二 L ke\nLid 二 ii ESEE 一 | 全友 NS 吉 1 WE =\n6 SS\n—\n100+5=20 ( 4% ) 四 /\n人\n100 mm 太长 了， 我先 用 20 m 应该 裁 5 棵， 直接\n来检验，20*5=4( 棵 )。 用除法计算不 对。 U 多\n~ 本\n20m =\n自己选 一些 长度 试一 坛， 看看 有什么规律。 我发 现栽 树的 棵数 100m 共有 20 个间隔， 两端 都要\n比间隔数 多 1。 栽， 所以 一共 要载。_ 棵树。 此人\n本人\n100+5=20 PE\n> 20+1=21( 棵 ) 站\n104,819,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,73,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.49220103986135183,0.5,0.819,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_74,74,"(2] 动物园 里的 大象 馆和 猴山 相距 60 m。 绿化 队要 在两 馆间 的小 路两 旁栽 树 〈 两端 都不 栽 )， 相邻 两棵 树之 间的 距离是 3 m。 一共 要栽 多少\n棵树 ?\n怖 —\neas LI II 两端 都不 栽， 栽的\nv 棵数 比间隔数 .……\n& ”| 1\nLre re\nN 人辆 (个路 两旁 都要 条 0\n树， 所以 还要 ……-\n60+3=20 B\n200C )=( )\n已 ( )x2=( )\nf 答 . 一共 要栽\n了作 : 一共 要栽，__ 棵树。 秦做 一做\n@ 在一 条全 长 2 km 的街道两 旁安装路 灯 ( 两端 都要 安装 )， 每隔 50 m 安装一 蔓。 一共 要安装多 少芒 路灯 ?\n@ 小明 家门 前有 一条 35 m 长的 小路， 绿化 队要 在小 路一 旁栽 一排 树， 每隔\n5 m 栽一 棵树 〈 一端 栽， 一端 不栽 )。 一共 要栽 多少 棵 ?\n=， ™\n105 (3] 张伯 伯准备在 圆形 池塘周围栽 树。 池塘 的周 长是 120 m, 人如 果每 隔 10 m 栽一 棵 ,-- 共 ZE\n要栽 多少 棵树 ? t\n先画 图试 试看。 假设\n辣关 是 40 四\nsy\n多 Re 如的， Z SA》\n2 N\n如果 把圆 拉直 成线段， 你能 发现 什么 ?\n四 0 四我 发现 间隔数 与相当于 在直线上 一棵 数相 等。 端裁， 一端 不载。 ba & 120+10=( ) 法答 : 一共 要栽 襟村。 局仙 了本 »\n乡做 一做\n圆形 滑冰场 的周 长是 150 m。 如果 沿着 冰场 一周 每隔 15 m 安装 一茧 灯， 一共 需要 安装几 茧灯。?\n106 4 练习二 二四\n\nO 马路一 边裁 了 25 棵梧桐树。 如果 每两 棵梧桐树 中间 栽一 棵银杏树， 一共\n要栽 多少 棵银杏树 ?",801,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,74,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6685185185185185,0.5,0.801,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_75,75,4 练习二 二四\n\nO 马路一 边裁 了 25 棵梧桐树。 如果 每两 棵梧桐树 中间 栽一 棵银杏树， 一共\n要栽 多少 棵银杏树 ?\n\n加 5 路公共汽车行驶路 线全 长 12 km， 相邻 两站 之间 的路 程都 是 1 km。 一共\n设有 多少 个车 站 ?\n\n回工人们 正在架设电线杆， 相邻\n两根 间的 距离是 200 m。 在总\n长 3000 惠的 笔直路 上， 一共 下要 架设多 少根 电线杆 ( 两端 都架设 )? | S\n\n回园林工人沿 一条 笔直的 公路一 侧植树， 每隔 6 m 种一 棵， 一共 种了 36 棵。 从第 一棵 到最 后一 棵的 距离有 多远 ?\n\n回一 条走廊长 32 m， 每隔 4 冲摆 放一 盆植 物 ( 两端 不放 )。 一共 要放 多少 盆植物 ?\n\nO 马拉松比赛全 程约 42 km， 平均 每 3 km 设置一 处饮水服务点 (起点 不设， 终点设 )。 全程 一共有多 少处 饮水服务点 ?\n\n@ 一根木头 长 10 m， 要把 它平均锯 成 5 段。 每饮 下一 段需要 8 分钟， 锯完 一共 要花 多少 分钟 ?\n\n© 笔直的 跑道一 旁插 着 51 面小 族， 相邻 两面 小族 的间隔是 2 m。 现在 要改\n为只 插 26 面小 旗 ( 两端的小 旗不 动 )， 间隔 应改 为多 少米 ?\n\n107,587,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,75,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.7719298245614035,0.5,0.587,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_76,76,@ 一根木头 长 10 m， 要把 它平均锯 成 5 段。 每饮 下一 段需要 8 分钟， 锯完 一共 要花 多少 分钟 ?\n\n© 笔直的 跑道一 旁插 着 51 面小 族， 相邻 两面 小族 的间隔是 2 m。 现在 要改\n为只 插 26 面小 旗 ( 两端的小 旗不 动 )， 间隔 应改 为多 少米 ?\n\n107 © 解下 列方程\n16+x=71 3(2x-4)=9 1.4x+9.2x=53\n18+7x=39 12.3x-7.5x=57.6 (3x-7)+5=16\nO 一张 桌子坐 6 人， 两张 桌子并 起来 坐 10 人， 三张 桌子并 起来 企 & S Jy B G\n14 人 …… 归这 样并 下去，10 张。 竹 3 7 等三\n桌子并 成一 排可 以坐 多少 人 ? 如邱 畏时 生生果 _ 共有 238 人， 需要并 多少 张 |C THQ 择参 ;二呈\n桌子才能坐 下 ?\n@ 一条 项链 长 60 cm， 每隔 5 cm 有一 颗水 晶。 这条 项链 上共有多 少颗 水晶 ?\n® 小区 花园是 一个 长 60 m、 宽 40 症的 长方形。 现在 要在 花园四 周栽 树， 四个 角上 都要 栽， 每相 邻两 棵间隔 5 m。 一共 要栽 多少 棵树 ?\n人 @@ 围棋盘 的最 外层 每边 能放 19 枚 -\n棋子。 最外 层一 共可 以摆 放多 ORFaL migl i\n少枚 棋子 ? @ 2 -\nHetHel H A\n\n11\n本单元结束了， Reww\n你想 说些 什么 ?\n成长 小档案我 的颖 间\n108,671,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,76,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.5948275862068966,0.5,0.671,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_77,77,"OOassa\n\n上复习这 学期 学\nNM £3]\n请你 用自 有什么收获二 的方法 ?\n法整理一 下， 成到 学人 二会 了刊\n小时的 知识利用已 经学 AAA 人 ®\n外老 只解 ; . 2FI 人 o\n的决 新能 会乘除 ; 人人\nPe 法都 是。 全人\n孝乘 除法是 转化为 学 2\ S3)\n来计算 … 学过 的所 号省\n和 :平和有\n\n.8 学过 的 、 三角形和\n85,) 7.65 图形 推导咏 和梯形都 是\n65 本是 转化上\n用含有字母一 -本 4 计算 公式， 成， 的式 : 人不 、 五 :\nTI Ay\n式和 数量 ; 示运 算 :\n量关 系 :用字母\n\na(b+c)= 关系列 方程知 数后， 可\n=aD+ : 解决实际 | 以根据和\n本际 问题。 等量\n\n最有 |\n趣的 事情是 : 13\n什么 ? 2x+7=\n用 =13\n地对 可以 表定位置\n1234 类断 的委\n人人 全和， 我发 现\nEy | Ephargsy p\n'-. 和上\n\ 介 | 口十 上 HH | E\nss | 了由\n|\n大上 上 HH © : R\n| 上\n| 才村 T 4\n=Rain 生活中\n5 ea | / 27 7%\n| IE\n9 问题\n109",526,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,77,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.5826330532212886,0.5,0.526,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_78,78,@ (1)27x3= 24:6=\n2.7x3= 2.4+-6=\n2.7x0.3= 2.4+-0.6=\n2.7x0.03= 2.4+-0.06=\n计算小 数乘除法 要注意什么 ?\n(2 ) 林华 的妈妈去 市场 买水 果。 她先 花 10 元买 了 2.5 kg 橙子， 还准备买\n3 ke 苹果， 苹果的 单价是 栓子 的 6 倍。 买人 果应 付多 少钱 ?\n人 @@ 下面 这块 地种 了三 种蔬菜。 茄子 、 黄瓜 和西红柿各 种了 多少 平方米 ?这块\n地共有多 少平方米 ?\n15m 25m 15m\n| 你会 计算哪 几种 图形 的面积 ?说一 说怎样推导且 这几 种图 形的 面积计算\n=\nbe -\n25m 23m\n© (1) 用含有字母的 式子 表示下 面的 数量关系。 王叔 叔每 小时 加工 4 个零件，! 小时 共加 工 < 个零件。 @D 如果 每小 时加 工 30 个零件，5 小时 可以 加工 _ 个零件。 @ 如果 每小 时加 工 25 个零件，__ 小时 可以 加工 100 个零件。 (2 ) 解下 列方程。 5x+7=42 x+4.2=2\n3.6x-x=3.25 2(x-3)=5.8\n(3 ) 光每 秒能 传播 30 万千 米， 这个 路程 大约 比地 球赤道长 度的 7 借还 多\n2 万千 米。 地球 赤道大 约长 多少 万干 米 ?\n110,591,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,78,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.5612009237875288,0.7999999999999999,0.591,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_79,79,"O 两个 同学在 下五 子棋。 15 我的 5 个棋子连 成\ncrEEEPEEEEEEEPEED\n| 醒面 面面 面面 面面 面面 面面 国一 条线 了， 我赢 了。 EEEEEEEEEEEEEE\n EEEEEEEEEEEE\n3EEEH\n9 上 FREEHHFH & 华语\n:HEHE €5 =\n7 EEEEA 6@@961o 本国国 SS 可\n6 -0256 NAN\nAEEEEERPA AAA 者面 面人\n本面 面面 面因 本过 江田 面硬 国国 汉 -\n4HEHEEHesrr |\nS CO 2r®\nS CCTIrrrLd TI 本\nABCDEFGHI JKLMNO\n你能 说出 他们 每一 手模 所下 的位 置吗 ?\n9 “ ©[0]\n和 ER3\n请把 可能 出现 的情况填 在下 面的 表格里。 Ap\n一个 直角三 角形的 三条 边长 分别 是 3 cm、4 em、5 cm。 - 亿 :\n分别 以这 三条 边为 边长 画三 个正方形， 这三 个正方形 的面积各 四是 多少 ?\n你能 发现 这三 个正方形 的面积之 间有 什么关系吗 ?\n=\n如果 直角 三角形三 条边 的边 长分 别是 6 cm、8 cm、10 cm\n或 5 cm, 12 cm 、 18 cm 呢 ?\n111 4 练习二 十五 |\n\nO (1 ) 写出 图中 标有 字母各 点的 位置。 LT\nao,4) BC，) TAN\ncC，) DC，) 2 IN\n\nG( , ) 01234 5\n(2) 把每 个点 的第 一个 数扩大到 原来的 2 倍， 第二 个数 不变， 得到 一些 新的 点。 在附 页中 的方 格纸 上描 出这 些点， 并将 它们连 成一 条小 鱼。 (3 ) 把每 个点 的第 一个 数固定不 变， 第二 个数 扩大到 原来的 2 倍。 像上 面那样， 连成 小鱼。 (4) 把每 个点 的两 个数 同时扩大到 原来的 2 倍。 像上 面那样， 连成 小鱼。 =， 和",833,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,79,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.52428810720268,0.7999999999999999,0.833,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_80,80,"和\n\n@ 计算下 面各 题。 32.5+2.5 1.36x0.05 0.06x1.7\n2.08x75 65+2.6 2.3+0.46\n\n© 根据我 们学 过的 运算律， 在下 面的 | “| 里填 上合适的 数， 在 (人 ) 里填 上合适的 运算符号。 31.8x| |=1.2x[ |\n(2.5+3.5)x[ J=[ Ix[1O[ >x4\n(1.5x1.2)x[ J=1.2x([ jx6)\n\nO) 你知道下 面这 些日 常用品 的面积吗 ?根据表 中的 数据算 一算， 填一 填。 一\nkk af | 1 |\n一 T R E—\n一六 5\n\n112 © 四川 省峨眉山 的年 降水量 可达 2033.9 mm， 平均 每月 降水量 大约 有多 少毫米 ? ( 得数 保留一 位小 数。)\n@@ 五 (1) 班共有 39 人 , 买了 3 箱右 图中 的这 种饮料， 正好 每人 一盒。 每 ——\nAAA / 八合 人 TH 的箱 钦料 有多 少生 ; /~ 睫 2 图 \\n@ 一块 广告牌 的形状是 平行四 边形， 底是 12.5 m， 高是 6.4 m。 如果 要涂 刷这 块广告牌， 每平方米 用油漆 0.6 kg， 共需要多 少二 克油 漆 ?\n上\nop |\n人回 一辆 汽车的 天阳 布， 形状 是梯形， 它的 上底 是 1m， 下底 是二 2 m， 高是\n0.7 m。 这块 速阳 布的 面积是 多少 ?\n回把 一张 边长 4 cm 的正方形 纸，， 余你 能想 办法 计算下 图的 面积吗 ?\n沿相 邻两 边中 点的 连线 剪去 一 (小方 格的 边长 为 Tcm。 )\n个角 (如下 图 )， 剩下 的面积是\n多少 ?\nCEEREPEETD\nEEZhNUNEEE\nHZEEERSNEE\nENEEEEEENE\nCINC\nEAUEENEEAE\nCNC\nTNT\nEEEEEEEEEE\nEEEEEEEEEE\n113",813,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,80,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.4756302521008403,0.7999999999999999,0.813,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_81,81,"@) 在右面的 每个 转盘中， 指针 停在\n哪种 颜色区 域的 可能 性最 大 ? 停在 哪种 颜色区 域的 可能 性最 小 ?\n\n如果 两枚 硬币朝 上 7\n的面相同， 我获胜。 厂过\n于 -\n® 计算下 面各 题。 1.83+2.7 2.73x1.5 5.5x17.3+6.7x5.5\n28.5+15 8.3-2.63 3.8+4.29+2.1+4.2\nO 计算下 面各 题。( 得数 保留两 位小 数。)\n42.3x0.78 5.87+1.9 11.9+-0.72\n© 在下 面的 〇 里填 上 “>” 或 “<""”。 9.9x6.90)70 0.97x23.8()24 57.5x6.2()420\n15.6x2.1()30 26.4x1.08()26.4 5.9x7.8()48\n6 加从 地球 上向 月球 发射 一个 激光信号， 经过 约 2.56 秒收 到从 月球 反射 回来的 信号。 已知 光速 是 30 万千 米 / 秒， 算一 算这 时测试点 到月 球表面的 距离 大约 是多 少。 @ 在 O 里填 上 “>”“<"" 或 “=""。 (1) 当 x=50 时，2x-16(0)68，2x+16()68。 (2 ) 当 x=5 时，4x+3x()35，4+3x()35。 (3 ) 当 x=2.5 时，7x-3x(C)10，7x+3x(C)10。 (4) 当 x=15 时 ,(5x-12)*3C 〇 25,， (5x+12 )=3(C)25。 114 © 解下 列方程。 x+1.44=0.4 3.85+1.5x=6.1 6x-0.9=4.5\n\n© 一个 玩具厂 做一 个毛线兔 原来需要 3.8 元的 材料， 改进 制作方法后 减少了\n材料损耗， 每个 只需 3.6 元的 材料。 原来 准备做 180 个毛线免 的材料， 现在 可以 做多 少个 ?",786,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,81,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.3656957928802589,0.5,0.786,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_82,82,© 解下 列方程。 x+1.44=0.4 3.85+1.5x=6.1 6x-0.9=4.5\n\n© 一个 玩具厂 做一 个毛线兔 原来需要 3.8 元的 材料， 改进 制作方法后 减少了\n材料损耗， 每个 只需 3.6 元的 材料。 原来 准备做 180 个毛线免 的材料， 现在 可以 做多 少个 ?\n\n园一 条公路长 360 m， 甲 、 乙两 支施工队 同时从 公路的 两端 往中 间铺 柏油。 甲队 的施工速度是 乙队 的 1.25 倍，4 天后 这条 公路全 部铺 完。 甲 、 乙两 队每 天分 别铺 柏油 路多 少米 ?\n\n@) 有一 个占 地面积 3384 me 的梯形鱼 塘 ( 如右 图 )， 鱼塘 两条 平行的\n边分 别长 60 m 和 84 m。 这两 条边 的距离是 多少 ?\n\n2 某地 举行长 跑比赛， 运动员跑 到离 起点 3 km 处要 返回到 起跑 点。 领先 的运动员 每分 钟跑 310 m， 最后 的运动员 每分 钟跑 290 m。 起跑 后多 少分 钟这 两名 运动员 相遇 ? 相遇时 离返 回点 有多 少米 ?\n\n起跑 点 3 返回点\n\ 4\n一座 大桥 长 2400 m。 一列 火车 以每 分钟 900 mm 的速度通 ROF\n过大 桥， 从车 头开 上桥 到车 尾离开桥 共需 要 3 分钟。 这列 火车四\n长多 少米 ?\nF 一一 一 2400 m 一 -| 大车\n天压\n115 了一 一\n\nseem\nea\n积极思考老师提出的 问题\nsr\naaa\n愿意和 同学讨论学 习中 的问题敢于把 自己的 想法讲 给同学听\naaa\n你觉得自己还 应该 在哪些方面更 努力些 ?\n116,714,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,82,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6982248520710059,0.7999999999999999,0.714,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_83,83,了一 一\n\nseem\nea\n积极思考老师提出的 问题\nsr\naaa\n愿意和 同学讨论学 习中 的问题敢于把 自己的 想法讲 给同学听\naaa\n你觉得自己还 应该 在哪些方面更 努力些 ?\n116 附页\n史 OCT errrrrrrrn\n国国 面硬 面面 面国 国面 只 | 醒面 面国 面面 面面 面面\n国面 国面 国面 国面 国面 唤醒面 面硬 面面 面硬 面国\n大面 国面 国面 国面 国面 吨 4 醒面 面面 面面 面硬 面国\n大国大国国 国国 国国 面只 4 醒面 面硬 面面 面硬 面央 国国 国国 国硬 国硬 国国史 | 醒面 面硬 面面 面硬 面加\nTD\n国面 国面 国面 国面 国面 呈 4 醒面 面硬 面面 面面 面国\n骨面 面面 面面 面面 面面 国唤醒面 面国 面硬 面面 面面\n国面 面面 面面 面面 面面 昌 | 醒面 面面 面面 面面 面面\n01234567 8 9 10 0123456 7 8 9 10\nsr CETTD\nTD DT\nTD\nTD\n国国 国国 国国 国国 国硬 罗 4 丁丁面 硬面 面面 硬本 加\nTD\n国国 国国 硬国 国面 国硬 二 | 醒面 面硬 面面 面查 本帮\n国国 国国 加硬 国国 国国史 4 醒面 面硬 面本 面四 古国几 国国 面大 面面 面面 面硬 | 面硬 硬本 本本 加国 硬国\n国面 西面 男面 面面 醒硬 间面 面硬 面而 面硬 面面 面\n01234567 8 9 10 01234567 8 9 10\n117,643,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,83,2025-07-21T14:23:06.038Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.750561797752809,0.6,0.643,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
义务教育教科书_·_数学五年级上册_chunk_84,84,后记\n本册 教材 是在 依据 《义务教育数学课程标准 〈2011 年版 )》 编写 的 《义务教育教科书 数学五 年级 上册 》( 2014 年版 ) 基础上 修订的， 修订 重点 是对 文字和 插图进行了 优化组 合， 对插图进行了 重绘， 经国家教材委员会 专家委员会\n2022 年审核通过。 在此， 对中 央美 术学 院小 学数学教材插图绘制团队和 其他 对插图重 绘工作提供过 帮助与 支持的 社会各 界朋友， 表示 深深 的敬意和 诚挚的 谢意 !\n我们 真诚地 和希望广大教师 、 学生 和家 长对 教材提出意见和 建议， 以便 不断\n提高教材质量。 联系方式 :\n电话 010-58758313\n电子邮件 jcfk@pep.com.cn\n中小 学教材意见反馈平台 jcyj 信 .pep.com.cn\n人民 教育 出版 社课程教材研究所\n小学 数学教材编 委会\n2022 年 7 月 T\nU Li8h 878-1-100-16974-1\n5e9aFE | |\n全 7571]7 50\n定从 元,453,0,unknown,text-extracted,,2.0,义务教育教科书_·_数学五年级上册,84,2025-07-21T14:23:06.039Z,2.0,义务教育教科书 · 数学五年级上册,五年级,ocr,unknown,0.6704225352112676,0.7999999999999999,0.453,1,上册,/Users/LeoQin/Documents/GitHub/PDFconvertor/training_data/小学/数学/人教版/义务教育教科书 · 数学五年级上册.pdf,义务教育教科书_·_数学五年级上册.json,数学,85
